ID,Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,Location
180621,ELEC,PEOPLES GAS EV17,4025 W Peterson Ave North Shop,,Chicago,IL,60646,,888-758-4389,T,09/09/2022,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.989441,-87.730298,12/13/2023,12/12/2023 06:36:24 PM +0000,,,,01/27/2021,,,,,"(41.989441, -87.730298)"
194566,ELEC,Jewel Osco #3345 Roosevelt and Wabash,1224 South Wabash,,Chicago,IL,60605,,888-264-2208,E,,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,,,,2,,,Volta,https://voltacharging.com/,GPS,41.867041,-87.6262505,12/13/2023,12/12/2023 07:27:55 PM +0000,,,,08/26/2021,,,,,"(41.867041, -87.6262505)"
158552,ELEC,ELEVEN THIRTY 1130 S MICHIGAN,1130 S Michigan Ave,,Chicago,IL,60605,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.868618,-87.624626,12/13/2023,12/12/2023 06:35:56 PM +0000,,,,06/06/2020,,,,,"(41.868618, -87.624626)"
151745,ELEC,Blackhawk on Halsted,1460 N Halsted,,Chicago,IL,60642,,888-264-2208,E,,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,,,,2,,,Volta,https://voltacharging.com/,GPS,41.9078785,-87.64933345,12/13/2023,12/12/2023 07:28:02 PM +0000,,,,12/28/2015,,,,,"(41.9078785, -87.64933345)"
154767,ELEC,500 Lake Shore Drive,517 N Peshtigo Ct,,Chicago,IL,60611,,888-998-2546,E,,Public,24 hours daily,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,41.891568,-87.614945,12/12/2023,12/12/2023 05:59:15 PM +0000,,,,03/27/2020,,,,,"(41.891568, -87.614945)"
169248,ELEC,"Virgin Hotels, Chicago - LAZ Parking - Tesla Destination",203 N Wabash Ave,,Chicago,IL,60601,,  877-798-3752,E,,Public,,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,41.88605,-87.626025,10/06/2022,01/18/2023 09:15:20 AM +0000,P,,,03/24/2015,,,,,"(41.88605, -87.626025)"
189754,ELEC,STERLING BAY GREEN STREET 3,333 N. Green St.,,Chicago,IL,60661,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.888024,-87.648486,12/13/2023,12/12/2023 06:38:38 PM +0000,,,,05/16/2021,,,,,"(41.888024, -87.648486)"
195095,ELEC,110 UPPERWACKER STATION 3,110 N Upper Wacker Dr,,Chicago,IL,60606,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.883759,-87.637353,12/13/2023,12/12/2023 06:43:15 PM +0000,,,,09/04/2021,,,,,"(41.883759, -87.637353)"
192898,ELEC,110 UPPERWACKER STATION 2,110 N Upper Wacker Dr,,Chicago,IL,60606,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.882767,-87.637283,12/13/2023,12/12/2023 06:43:14 PM +0000,,,,07/16/2021,,,,,"(41.882767, -87.637283)"
98631,E85,Thorntons #322,3450 S California Ave,,Chicago,IL,60632,,773-523-2030,E,,Public,24 hours daily,A Cash D Debit M V Voyager Wright_Exp,,,,,,,,,,200-8,41.83056,-87.69573,09/14/2023,09/14/2023 09:01:49 AM +0000,P,,,05/15/2018,,,,false,"(41.83056, -87.69573)"
171740,ELEC,PARKING GARAGE P1 GW,111 S Wacker Dr,,Chicago,IL,60606,,888-758-4389,T,05/11/2023,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.880391,-87.636605,12/13/2023,12/12/2023 06:10:00 PM +0000,,,,01/27/2021,,,,,"(41.880391, -87.636605)"
236279,ELEC,PARKING B LOT B FLOOR9 #3,240 E Ontario St,,Chicago,IL,60611,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.89356,-87.620889,12/13/2023,12/12/2023 06:13:15 PM +0000,,,,11/18/2022,,,,,"(41.89356, -87.620889)"
32648,E85,Citgo - Aisha Wash and Fuel Island,5549 W Diversey Ave,,Chicago,IL,60639,,773-889-0241,E,,Public,24 hours daily,A Cash D Debit M V Voyager Wright_Exp,,,,,,,,,,200-9,41.930943,-87.765779,09/14/2023,09/14/2023 09:01:49 AM +0000,P,,,09/15/2007,,,,false,"(41.930943, -87.765779)"
238689,ELEC,Whole Foods Chicago & State,3 W Chicago Ave,,Chicago,IL,60654,,877-455-3833,E,,Public,24 hours daily,,,,,,,4,,eVgo Network,https://www.evgo.com/,GPS,41.896272,-87.628367,12/12/2023,12/12/2023 05:57:02 PM +0000,,,,12/23/2022,,,,,"(41.896272, -87.628367)"
185438,ELEC,ADVOCATE IL MASONIC 2,3000 N Halsted St,,Chicago,IL,60657,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.93672,-87.650246,12/13/2023,12/12/2023 06:48:08 PM +0000,,,,02/27/2021,,,,,"(41.93672, -87.650246)"
171695,ELEC,900 SELF PARK PLUG AND SHOP 4,911 N. Rush St,,Chicago,IL,60611,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.899639,-87.626307,12/13/2023,12/12/2023 06:09:25 PM +0000,,,,01/27/2021,,,,,"(41.899639, -87.626307)"
170750,ELEC,NICHE 905 EV STATION 02,905 N Orleans St,,Chicago,IL,60610,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.899418,-87.636886,12/13/2023,12/12/2023 06:21:03 PM +0000,,,,01/05/2021,,,,,"(41.899418, -87.636886)"
151742,ELEC,Loyola University,1110 West Sheridan Rd,,Chicago,IL,60660,,888-264-2208,E,,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,,,,2,,,Volta,https://voltacharging.com/,GPS,41.9988675,-87.6590125,12/13/2023,12/12/2023 07:29:09 PM +0000,,,,06/02/2017,,,,,"(41.9988675, -87.6590125)"
147817,ELEC,EnV Chicago,161 W Kinzie St,,Chicago,IL,60654,,800-663-5633,T,10/28/2023,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,41.8889472,-87.6336346,12/12/2023,12/12/2023 05:59:26 PM +0000,,,,01/09/2018,,,,,"(41.8889472, -87.6336346)"
102157,ELEC,The Aqua at Lakeshore East - Tesla Supercharger,225 North Columbus Drive,,Chicago,IL,60601,,877-798-3752,E,,Public,24 hours daily,,,,,,,10,,Tesla,https://www.tesla.com/supercharger,200-9,41.88651,-87.61972,07/01/2023,07/14/2023 02:41:28 PM +0000,P,,,04/01/2018,,,,,"(41.88651, -87.61972)"
170735,ELEC,PEOPLES GAS PETC 3,4228 W 35th Pl PETC,,Chicago,IL,60632,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.831252,-87.731403,12/13/2023,12/12/2023 06:46:52 PM +0000,,,,01/01/2021,,,,,"(41.831252, -87.731403)"
217314,ELEC,HRC WEST 1 HYATT HOTEL 2,310 N Stetson Ave,,Chicago,IL,60601,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.887463,-87.62218,12/13/2023,12/12/2023 06:17:03 PM +0000,,,,05/11/2022,,,,,"(41.887463, -87.62218)"
171693,ELEC,900 SELF PARK PLUG AND SHOP 3,911 N. Rush St,,Chicago,IL,60611,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.899716,-87.626346,12/13/2023,12/12/2023 06:24:58 PM +0000,,,,01/27/2021,,,,,"(41.899716, -87.626346)"
36320,E85,City of Chicago FS#205,3245 N Campbell,Belmont & Western,Chicago,IL,60618,,,E,,Private - Government only,,,,,,,,,,,,200-8,41.940786,-87.690611,09/14/2023,09/14/2023 09:01:49 AM +0000,LG,,,03/31/2012,,,,false,"(41.940786, -87.690611)"
56874,ELEC,900 SELF PARK PLUG AND SHOP 2,911 N. Rush St.,,Chicago,IL,60611,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.89976,-87.626372,12/13/2023,12/12/2023 06:25:01 PM +0000,,,,01/20/2014,,,,,"(41.89976, -87.626372)"
309138,ELEC,"430203 : BMIRF 805, LLC",805 North LaSalle Drive,,Chicago,IL,60610,,888-998-2546,E,,Public,24 hours daily,,,,,,4,,,Blink Network,http://www.blinkcharging.com/,GPS,41.8968325,-87.6323311,12/13/2023,12/12/2023 06:00:26 PM +0000,,,,12/12/2018,,,,,"(41.8968325, -87.6323311)"
98760,ELEC,Berman Nissan - Chicago,3456 N Kedzie Ave,,Chicago,IL,60618,,773-295-4650,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,Non-Networked,,GPS,41.943587,-87.708212,06/09/2020,02/15/2023 04:45:41 PM +0000,P,,,06/06/2018,,,,,"(41.943587, -87.708212)"
212713,ELEC,320 S CANAL EV1,320 S Canal St,,Chicago,IL,60606,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.877176,-87.64055,12/13/2023,12/12/2023 06:56:25 PM +0000,,,,03/25/2022,,,,,"(41.877176, -87.64055)"
212707,ELEC,320 S CANAL EV3,320 S Canal St,,Chicago,IL,60606,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.877104,-87.64055,12/13/2023,12/12/2023 06:52:57 PM +0000,,,,03/25/2022,,,,,"(41.877104, -87.64055)"
194152,ELEC,TARGET T0942 STATION 2,2656 N Elston Ave,,Chicago,IL,60647,,888-758-4389,E,,Public,Mon 7:00am - 12:00am; Tue 7:00am - 12:00am; Wed 7:00am - 12:00am; Thu 7:00am - 12:00am; Fri 7:00am - 12:00am; Sat 7:00am - 12:00am; Sun 7:00am - 12:00am,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.927962,-87.685914,12/13/2023,12/12/2023 06:50:28 PM +0000,,,,08/21/2021,,,,,"(41.927962, -87.685914)"
180620,ELEC,PEOPLES GAS EV14,4025 W Peterson Ave North Shop,,Chicago,IL,60646,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.989417,-87.730331,12/13/2023,12/12/2023 06:36:24 PM +0000,,,,01/27/2021,,,,,"(41.989417, -87.730331)"
259592,ELEC,Navy Pier,600 E Grand Ave,,Chicago,IL,60611,,866-816-7584,E,,Public,,,,,,,7,,,EV Connect,http://evconnect.com/,GPS,41.891527,-87.608748,12/13/2023,12/12/2023 07:25:33 PM +0000,,,,04/19/2023,,,,,"(41.891527, -87.608748)"
228118,ELEC,UIC Maxwell Street Parking Structure,701 W Maxwell St,,Chicago,IL,60607,,877-455-3833,E,,Public,24 hours daily,,,,,,,1,,eVgo Network,https://www.evgo.com/,GPS,41.864717,-87.645444,12/12/2023,12/12/2023 05:56:09 PM +0000,,,,03/07/2018,,,,,"(41.864717, -87.645444)"
191471,ELEC,Aspire Residences,2111 S Wabash Ave,,Chicago,IL,60616,,800-663-5633,E,,Public,24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,41.85385,-87.625126,12/13/2023,12/12/2023 06:05:15 PM +0000,,,,03/24/2020,,,,,"(41.85385, -87.625126)"
215054,ELEC,425 S. FIN PLAC 440LASALLE,425 S Financial Pl,,Chicago,IL,60605,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.876306,-87.632975,12/13/2023,12/12/2023 06:10:18 PM +0000,,,,04/28/2022,,,,,"(41.876306, -87.632975)"
322581,ELEC,NORTHWESTERN HURON GARAGE 1,222 E Huron St,,Chicago,IL,60611,,888-758-4389,T,12/13/2023,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.895335,-87.622092,12/13/2023,12/12/2023 07:12:01 PM +0000,,,,12/13/2023,,,,,"(41.895335, -87.622092)"
315857,BD,BP,4220 N Milwaukee Ave,,Chicago,IL,60641,,773-545-3300,E,,Public,24 hours daily,A Cash CREDIT D Debit M V,B20,,,,,,,,,200-8,41.95761,-87.75206,11/09/2023,11/09/2023 12:35:57 PM +0000,P,,,10/26/2023,,,,,"(41.95761, -87.75206)"
114157,ELEC,Grant Park South - Tesla Destination,325 S Michigan Ave,,Chicago,IL,60604,,312-616-0600  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,41.877475,-87.624245,10/06/2022,01/18/2023 09:15:20 AM +0000,P,,,02/11/2016,,,,,"(41.877475, -87.624245)"
19925,LPG,U-Haul,4301 N Cicero Ave,,Chicago,IL,60641,,773-286-4507,E,,Public,"7am-7pm M-Th and Sat, 7am-8pm F, 8am-6pm Sun",A Cash D M V,,,,,,,,,,200-8,41.958921,-87.74721,02/13/2023,02/14/2023 09:54:11 AM +0000,P,,,11/01/2000,,,true,,"(41.958921, -87.74721)"
33086,E85,City of Chicago FS#3,4233 W Ferdinand,Ferdinand and Tripp,Chicago,IL,60624,,,E,,Private - Government only,,,,,,,,,,,,200-9,41.889066,-87.732603,09/14/2023,09/14/2023 09:01:49 AM +0000,LG,,,06/15/2008,,,,false,"(41.889066, -87.732603)"
152341,ELEC,University of Illinois - 915 S Paulina St,915 S Paulina St,1st Floor||,Chicago,IL,60612,,888-998-2546,E,,Public,24 hours daily,,,,,,3,,,Blink Network,http://www.blinkcharging.com/,GPS,41.864575,-87.645374,12/13/2023,12/12/2023 06:02:33 PM +0000,,,,01/10/2020,,,,,"(41.864575, -87.645374)"
151760,ELEC,Water Tower Place Garage Level 1,835 N Michigan Ave,,Chicago,IL,60611,,888-264-2208,E,,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,,,,6,,,Volta,https://voltacharging.com/,GPS,41.898114171,-87.622836086,12/13/2023,12/12/2023 07:27:03 PM +0000,,,,01/16/2015,,,,,"(41.898114171, -87.622836086)"
224651,ELEC,INTERPARK TOWER EAST,211 W Adams St,,Chicago,IL,60606,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.878972,-87.634503,12/13/2023,12/12/2023 07:00:13 PM +0000,,,,07/30/2022,,,,,"(41.878972, -87.634503)"
256375,ELEC,MDWTPGLV1 TPG-01,5700 S Cicero Ave,,Chicago,IL,60638,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.787397,-87.74009,12/13/2023,12/12/2023 06:38:58 PM +0000,,,,03/16/2023,,,,,"(41.787397, -87.74009)"
185440,ELEC,ADVOCATE IL MASONIC 4,933 w. Nelson Ave,,Chicago,IL,60657,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.937062,-87.652714,12/13/2023,12/12/2023 06:48:09 PM +0000,,,,02/27/2021,,,,,"(41.937062, -87.652714)"
146617,ELEC,"Target T2781 - Chicago, IL",1101 W Jackson Blvd.,,Chicago,IL,60607,,833-632-2778,E,,Public,24 hours daily,,,,,,1,3,,Electrify America,https://www.electrifyamerica.com/,GPS,41.8768,-87.6554,12/13/2023,12/12/2023 07:20:30 PM +0000,,,,10/04/2019,,,,,"(41.8768, -87.6554)"
123624,ELEC,HF HF-1,3740 N Halsted St,,Chicago,IL,60613,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.95056,-87.649867,12/13/2023,12/12/2023 06:29:37 PM +0000,,,,06/08/2019,,,,,"(41.95056, -87.649867)"
151755,ELEC,"Walgreens at 501 W Roosevelt Rd, Chicago",501 W Roosevelt Rd,,Chicago,IL,60607,,888-264-2208,E,,Public,Mon 7:30am - 10:00pm; Tue 7:30am - 10:00pm; Wed 7:30am - 10:00pm; Thu 7:30am - 10:00pm; Fri 7:30am - 10:00pm; Sat 7:30am - 10:00pm; Sun 7:30am - 10:00pm,,,,,,2,,,Volta,https://voltacharging.com/,GPS,41.86692,-87.639553,12/13/2023,12/12/2023 07:27:58 PM +0000,,,,10/24/2019,,,,,"(41.86692, -87.639553)"
180606,ELEC,BUCK MANAGEMENT LEVEL 2 246,845 W Madison St,,Chicago,IL,60607,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.88071,-87.649101,12/13/2023,12/12/2023 06:40:54 PM +0000,,,,01/27/2021,,,,,"(41.88071, -87.649101)"
60583,ELEC,PARKING A MAIN GARAGE,5841 S Maryland Ave,,Chicago,IL,60637,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.78872,-87.60502,12/13/2023,12/12/2023 06:09:59 PM +0000,,,,02/27/2014,,,,,"(41.78872, -87.60502)"
158349,ELEC,Chicago Midway International Airport - Long-Term Parking Garage,4799 W 54th St,,Chicago,IL,60638,,773-838-0600,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,GPS,41.79407,-87.749467,06/09/2020,01/05/2023 03:26:52 AM +0000,P,,,05/29/2020,,,,,"(41.79407, -87.749467)"
253747,ELEC,Trump International Hotel & Tower Chicago,401 N Wabash Avenue,Charger is located on Level 4 near exit,Chicago,IL,60611,,888-998-2546,E,,Public,24 hours daily,,,,,,9,,,Blink Network,http://www.blinkcharging.com/,GPS,41.888835,-87.626658,12/13/2023,12/12/2023 06:06:19 PM +0000,,,,12/26/2022,,,,,"(41.888835, -87.626658)"
205431,ELEC,Cityfront Place Parking Garage - 3rd Floor Left,400 N. McClurg Court,Located in the 3rd floor of the parking garage on the south side of the elevators. This is the left charging station.,Chicago,IL,60611,,800-663-5633,E,,Public,24 hours daily,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,41.8891899,-87.6181012,12/13/2023,12/12/2023 06:08:14 PM +0000,,,,12/22/2021,,,,,"(41.8891899, -87.6181012)"
256684,ELEC,PARC HURON MIDDLE STATION,469 W Huron St,,Chicago,IL,60654,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.89452,-87.64123,12/13/2023,12/12/2023 06:54:45 PM +0000,,,,03/18/2023,,,,,"(41.89452, -87.64123)"
319632,ELEC,GRANDOHIO CONDO STATION 2,211 East Ohio Street,,Chicago,IL,60611,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.892043,-87.621646,12/13/2023,12/12/2023 07:11:59 PM +0000,,,,11/11/2023,,,,,"(41.892043, -87.621646)"
172819,ELEC,OPTIMA OPTIMA 1,220 E Illinois St,,Chicago,IL,60611,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.891121,-87.621419,12/13/2023,12/12/2023 06:16:25 PM +0000,,,,01/27/2021,,,,,"(41.891121, -87.621419)"
224654,ELEC,INTERPARK CH610 WEST,230 W Washington St,,Chicago,IL,60606,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.883503,-87.635067,12/13/2023,12/12/2023 07:00:17 PM +0000,,,,07/30/2022,,,,,"(41.883503, -87.635067)"
74327,ELEC,1KFULTON 1KFULTON,1000 W Fulton Market,,Chicago,IL,60607,,888-758-4389,T,09/09/2022,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.886859,-87.6525,12/13/2023,12/12/2023 06:15:53 PM +0000,,,,03/25/2016,,,,,"(41.886859, -87.6525)"
193488,ELEC,B3 LEVEL PARK B3 PARKING,284 E North Water St,,Chicago,IL,60611,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.889535,-87.620768,12/13/2023,12/12/2023 06:34:55 PM +0000,,,,08/05/2021,,,,,"(41.889535, -87.620768)"
202791,ELEC,INTERPARK ADAMWABASH 1,17 E Adams St,,Chicago,IL,60603,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.879243,-87.626855,12/13/2023,12/12/2023 06:54:45 PM +0000,,,,12/18/2021,,,,,"(41.879243, -87.626855)"
228124,ELEC,Walgreens,5158 N Lincoln Ave,,Chicago,IL,60625,,877-455-3833,E,,Public,24 hours daily,,,,,,,1,,eVgo Network,https://www.evgo.com/,GPS,41.97494,-87.69292,12/12/2023,12/12/2023 05:56:10 PM +0000,,,,12/03/2014,,,,,"(41.97494, -87.69292)"
201004,ELEC,"Target T2078 (Chicago, IL)",1940 W 33rd Street,,Chicago,IL,60608,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,41.83555,-87.67318,12/13/2023,12/12/2023 07:20:46 PM +0000,,,,11/11/2021,,,,,"(41.83555, -87.67318)"
229593,ELEC,Best Western Hawthorne Terrace,3434 N Broadway Ave,,Chicago,IL,60657,,833-692-6787,E,,Public - Credit card at all times,Contact station for hours of availability.,A ANDROID_PAY APPLE_PAY CREDIT D M,,,,,1,,,AMPUP,https://ampup.io/,200-9,41.944195,-87.645488,10/11/2022,02/14/2023 09:54:11 AM +0000,P,,,09/15/2022,,,,,"(41.944195, -87.645488)"
172818,ELEC,OPTIMA OPTIMA 2,220 E Illinois St,,Chicago,IL,60611,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.891147,-87.621408,12/13/2023,12/12/2023 06:16:25 PM +0000,,,,01/27/2021,,,,,"(41.891147, -87.621408)"
173551,ELEC,UNITED ORD LOT UNITED 8,5600 Bessie Coleman Dr,,Chicago,IL,60666,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.981142,-87.888646,12/13/2023,12/12/2023 06:27:23 PM +0000,,,,01/27/2021,,,,,"(41.981142, -87.888646)"
114161,ELEC,Millennium Parking Garage - Tesla Destination,5 S Columbus Dr,,Chicago,IL,60601,,312-616-0600  877-798-3752,E,,Public,,,,,,,11,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,41.881747,-87.620555,10/06/2022,01/18/2023 09:15:20 AM +0000,P,,,01/02/2019,,,,,"(41.881747, -87.620555)"
204325,E85,Shell,5155 N Kimball Ave,,Chicago,IL,60625,,773-267-6337,E,,Public,24 hours daily,A Cash CREDIT D Debit M V,,,,,,,,,,200-8,41.97543,-87.71307,01/10/2023,12/04/2023 11:39:13 AM +0000,P,,,01/04/2022,,,,false,"(41.97543, -87.71307)"
224653,ELEC,INTERPARK CH610 EAST,230 W Washington St,,Chicago,IL,60606,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.883519,-87.635067,12/13/2023,12/12/2023 07:00:17 PM +0000,,,,07/30/2022,,,,,"(41.883519, -87.635067)"
202794,ELEC,INTERPARK 314 S WELLS 1,314 S Wells St,,Chicago,IL,60606,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.877528,-87.634217,12/13/2023,12/12/2023 06:54:48 PM +0000,,,,12/18/2021,,,,,"(41.877528, -87.634217)"
72438,ELEC,OMPE ONE MUSEUM PARK,1201 S Prairie Ave,,Chicago,IL,60605,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.866571,-87.621756,12/13/2023,12/12/2023 06:12:48 PM +0000,,,,01/09/2016,,,,,"(41.866571, -87.621756)"
147818,ELEC,Lake Shore Drive Garage,509 North Peshtigo Court,The garage is in the 500 Lake Shore Drive building located between Illinois Street and Grand Avenue - one block west of Lake Shore Drive. Charging station is on second floor next to Zip-car parking stalls.,Chicago,IL,60611,,800-663-5633,T,09/11/2023,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,41.8915069,-87.6150303,12/13/2023,12/12/2023 06:05:08 PM +0000,,,,11/28/2011,,,,,"(41.8915069, -87.6150303)"
203145,ELEC,St. Paul and the Redeemer Episcopal Church,4945 S Dorchester Ave,,Chicago,IL,60615,,,E,,Public,24 hours daily; pay lot,A ACCOUNT_BALANCE CREDIT D Debit M V,,,,,1,,,EVMATCH,https://www.evmatch.com,GPS,41.8044459,-87.5914378,09/14/2023,09/14/2023 09:01:49 AM +0000,P,,,11/19/2021,,,,,"(41.8044459, -87.5914378)"
70911,LPG,U-Haul,4705 W 47th St,,Chicago,IL,60632,,773-767-1797,E,,Public,"7am-7pm M-Th and Sat, 7am-8pm F, 9am-5pm Sun",A Cash D M V,,,,,,,,,,200-9,41.80742,-87.7411,02/13/2023,02/14/2023 09:54:11 AM +0000,P,,,11/02/2015,,,true,,"(41.80742, -87.7411)"
236278,ELEC,PARKING B LOT B FLOOR8 #3,259 E Erie St,,Chicago,IL,60611,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.89369,-87.620964,12/13/2023,12/12/2023 06:13:15 PM +0000,,,,11/18/2022,,,,,"(41.89369, -87.620964)"
309384,ELEC,530208 : University of Chicago Booth School of Business - Gleacher Center,450 North Cityfront Plaza Drive,,Chicago,IL,60611,,888-998-2546,E,,Public,24 hours daily,,,,,,4,,,Blink Network,http://www.blinkcharging.com/,GPS,41.8896871,-87.6222251,12/13/2023,12/12/2023 06:01:57 PM +0000,,,,03/04/2022,,,,,"(41.8896871, -87.6222251)"
213089,ELEC,320 S CANAL STATION 1,320 S Canal St,,Chicago,IL,60606,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.87721,-87.64056,12/13/2023,12/12/2023 06:52:58 PM +0000,,,,03/31/2022,,,,,"(41.87721, -87.64056)"
